자치구,사용일자,승차총승객수,하차총승객수
중랑구,20180413,164242.0,155881.0
중랑구,20180414,116104.0,110311.0
중랑구,20180415,96440.0,92389.0
중랑구,20180416,158993.0,151315.0
중랑구,20180417,159441.0,152957.0
중랑구,20180418,160732.0,153762.0
중랑구,20180419,158985.0,151888.0
중랑구,20180420,162715.0,154992.0
중랑구,20180421,127163.0,119799.0
중랑구,20180422,85329.0,82673.0
중랑구,20180423,145884.0,139886.0
중랑구,20180424,158272.0,151264.0
중랑구,20180425,161570.0,154179.0
중랑구,20180426,161237.0,154020.0
중랑구,20180427,164533.0,156568.0
중랑구,20180428,130673.0,122984.0
중랑구,20180429,95559.0,92138.0
중랑구,20180430,159423.0,150897.0
중랑구,20180501,126483.0,121376.0
중랑구,20180502,154826.0,148291.0
중랑구,20180503,160869.0,153422.0
중랑구,20180504,168530.0,160863.0
중랑구,20180505,119551.0,110851.0
중랑구,20180506,83692.0,81147.0
중랑구,20180507,105774.0,102411.0
중랑구,20180508,160806.0,155098.0
중랑구,20180509,162782.0,154580.0
중랑구,20180510,161990.0,155244.0
중랑구,20180511,167224.0,159989.0
중랑구,20180512,117625.0,113229.0
중랑구,20180513,97018.0,92976.0
중랑구,20180514,159809.0,152555.0
중랑구,20180515,164341.0,156625.0
중랑구,20180516,151740.0,144653.0
중랑구,20180517,153025.0,144869.0
중랑구,20180518,167062.0,159382.0
중랑구,20180519,148906.0,138624.0
중랑구,20180520,109731.0,104478.0
중랑구,20180521,158519.0,148921.0
중랑구,20180522,104777.0,100185.0
중랑구,20180523,161566.0,153671.0
중랑구,20180524,160810.0,153530.0
중랑구,20180525,167515.0,158536.0
중랑구,20180526,132395.0,124221.0
중랑구,20180527,96205.0,91488.0
중랑구,20180528,157934.0,150114.0
중랑구,20180529,158180.0,150713.0
중랑구,20180530,160782.0,153006.0
중랑구,20180531,159818.0,152783.0
중랑구,20180601,163157.0,156128.0
중랑구,20180602,126421.0,118501.0
중랑구,20180603,92984.0,89232.0
중랑구,20180604,156689.0,148602.0
중랑구,20180605,160819.0,152262.0
중랑구,20180606,103455.0,99085.0
중랑구,20180607,158187.0,151414.0
중랑구,20180608,163145.0,155837.0
중랑구,20180609,123765.0,116864.0
중랑구,20180610,89413.0,85680.0
중랑구,20180611,155786.0,148770.0
중랑구,20180612,160772.0,152611.0
중랑구,20180613,106518.0,101109.0
중랑구,20180614,155561.0,147744.0
중랑구,20180615,161274.0,154058.0
중랑구,20180616,124373.0,117094.0
중랑구,20180617,90526.0,86347.0
중랑구,20180618,155350.0,149369.0
중랑구,20180619,156339.0,149201.0
중랑구,20180620,157800.0,150433.0
중랑구,20180621,156768.0,149618.0
중랑구,20180622,161080.0,153383.0
중랑구,20180623,125646.0,118403.0
중랑구,20180624,89697.0,85977.0
중랑구,20180625,152534.0,145849.0
중랑구,20180626,140802.0,134358.0
중랑구,20180627,152962.0,146040.0
중랑구,20180628,151168.0,143909.0
중랑구,20180629,157112.0,148637.0
중랑구,20180630,113445.0,107764.0
중랑구,20180701,71999.0,70168.0
중랑구,20180702,143046.0,136593.0
중랑구,20180703,151011.0,144220.0
중랑구,20180704,152712.0,144932.0
중랑구,20180705,153239.0,145871.0
중랑구,20180706,160264.0,151969.0
중랑구,20180707,122885.0,115609.0
중랑구,20180708,90247.0,86819.0
중랑구,20180709,147272.0,140945.0
중랑구,20180710,152829.0,146023.0
중랑구,20180711,152930.0,145751.0
중랑구,20180712,154044.0,147343.0
중랑구,20180713,158344.0,150304.0
중랑구,20180714,121070.0,113973.0
중랑구,20180715,89021.0,86026.0
중랑구,20180716,147329.0,141374.0
중랑구,20180717,150008.0,143201.0
중랑구,20180718,151082.0,143982.0
중랑구,20180719,150859.0,144102.0
중랑구,20180720,156012.0,148310.0
중랑구,20180721,115978.0,109160.0
중랑구,20180722,84488.0,82137.0
중랑구,20180723,145483.0,138848.0
중랑구,20180724,145588.0,138817.0
중랑구,20180725,148115.0,141287.0
중랑구,20180726,147110.0,139904.0
중랑구,20180727,149328.0,141369.0
중랑구,20180728,108772.0,102595.0
중랑구,20180729,82506.0,80009.0
중랑구,20180730,139770.0,133665.0
중랑구,20180731,139228.0,133141.0
중랑구,20180801,135331.0,128933.0
중랑구,20180802,132032.0,126492.0
중랑구,20180803,135447.0,128373.0
중랑구,20180804,101328.0,96225.0
중랑구,20180805,79176.0,77056.0
중랑구,20180806,136282.0,131195.0
중랑구,20180807,139377.0,134166.0
중랑구,20180808,142212.0,136450.0
중랑구,20180809,140758.0,134976.0
중랑구,20180810,147074.0,140982.0
중랑구,20180811,111382.0,105259.0
중랑구,20180812,82067.0,79835.0
중랑구,20180813,140961.0,135423.0
중랑구,20180814,144791.0,138189.0
중랑구,20180815,92957.0,90006.0
중랑구,20180816,144362.0,137923.0
중랑구,20180817,150463.0,143847.0
중랑구,20180818,114383.0,108601.0
중랑구,20180819,86163.0,83475.0
중랑구,20180820,146467.0,140302.0
중랑구,20180821,147741.0,141042.0
중랑구,20180822,150387.0,144429.0
중랑구,20180823,140119.0,134164.0
중랑구,20180824,136278.0,129314.0
중랑구,20180825,121893.0,114305.0
중랑구,20180826,86428.0,83566.0
중랑구,20180827,147777.0,140637.0
중랑구,20180828,146125.0,141678.0
중랑구,20180829,143559.0,139272.0
중랑구,20180830,151128.0,144567.0
중랑구,20180831,158047.0,150118.0
중랑구,20180901,121828.0,114767.0
중랑구,20180902,89261.0,86053.0
중랑구,20180903,149047.0,143399.0
중랑구,20180904,155940.0,149218.0
중랑구,20180905,156987.0,150834.0
중랑구,20180906,156014.0,149476.0
중랑구,20180907,161475.0,153685.0
중랑구,20180908,126541.0,119166.0
중랑구,20180909,93210.0,89503.0
중랑구,20180910,156381.0,149240.0
중랑구,20180911,157444.0,150985.0
중랑구,20180912,157782.0,151017.0
중랑구,20180913,157426.0,150433.0
중랑구,20180914,160762.0,153698.0
중랑구,20180915,123902.0,116388.0
중랑구,20180916,90086.0,86298.0
중랑구,20180917,157358.0,149480.0
중랑구,20180918,157764.0,150354.0
중랑구,20180919,158695.0,151519.0
중랑구,20180920,157683.0,149883.0
중랑구,20180921,161598.0,152146.0
중랑구,20180922,107349.0,98912.0
중랑구,20180923,69866.0,63992.0
중랑구,20180924,63586.0,62284.0
중랑구,20180925,76413.0,75130.0
중랑구,20180926,87261.0,84442.0
중랑구,20180927,151810.0,145201.0
중랑구,20180928,158845.0,151215.0
중랑구,20180929,121512.0,114313.0
중랑구,20180930,89048.0,85116.0
중랑구,20181001,154990.0,147674.0
중랑구,20181002,162419.0,152729.0
중랑구,20181003,104845.0,99448.0
중랑구,20181004,158839.0,151220.0
중랑구,20181005,155487.0,149366.0
중랑구,20181006,111942.0,105335.0
중랑구,20181007,95180.0,90514.0
중랑구,20181008,156680.0,148013.0
중랑구,20181009,101846.0,97440.0
중랑구,20181010,157698.0,150931.0
중랑구,20181011,157912.0,151581.0
중랑구,20181012,163631.0,156905.0
중랑구,20181013,131389.0,124098.0
중랑구,20181014,96144.0,91432.0
중랑구,20181015,155594.0,149087.0
중랑구,20181016,158013.0,150778.0
중랑구,20181017,158175.0,151696.0
중랑구,20181018,159781.0,153787.0
중랑구,20181019,163110.0,155322.0
중랑구,20181020,132558.0,125634.0
중랑구,20181021,98182.0,94103.0
중랑구,20181022,155380.0,148198.0
중랑구,20181023,154353.0,147867.0
중랑구,20181024,158161.0,151090.0
중랑구,20181025,159626.0,152772.0
중랑구,20181026,157466.0,150693.0
중랑구,20181027,134085.0,126302.0
중랑구,20181028,88320.0,85747.0
중랑구,20181029,155541.0,148913.0
중랑구,20181030,157018.0,151190.0
중랑구,20181031,158561.0,151573.0
중랑구,20181101,158297.0,150972.0
중랑구,20181102,163151.0,154847.0
중랑구,20181103,128344.0,120615.0
중랑구,20181104,94540.0,90868.0
중랑구,20181105,156115.0,149241.0
중랑구,20181106,157068.0,150809.0
중랑구,20181107,155680.0,148742.0
중랑구,20181108,150404.0,145124.0
중랑구,20181109,162812.0,155027.0
중랑구,20181110,127277.0,120598.0
중랑구,20181111,91259.0,87838.0
중랑구,20181112,156096.0,148997.0
중랑구,20181113,157654.0,150927.0
중랑구,20181114,159741.0,152222.0
중랑구,20181115,157545.0,150720.0
중랑구,20181116,161990.0,154543.0
중랑구,20181117,123825.0,117403.0
중랑구,20181118,91081.0,88109.0
중랑구,20181119,154874.0,148191.0
중랑구,20181120,156979.0,150222.0
중랑구,20181121,155090.0,148607.0
중랑구,20181122,158046.0,152021.0
중랑구,20181123,160643.0,153274.0
중랑구,20181124,124357.0,117357.0
중랑구,20181125,90231.0,87086.0
중랑구,20181126,155162.0,148209.0
중랑구,20181127,156179.0,149313.0
중랑구,20181128,158311.0,151360.0
중랑구,20181129,156770.0,149924.0
중랑구,20181130,162786.0,154564.0
중랑구,20181201,123774.0,116626.0
중랑구,20181202,90089.0,86510.0
중랑구,20181203,150796.0,144016.0
중랑구,20181204,156000.0,149251.0
중랑구,20181205,157529.0,151033.0
중랑구,20181206,157882.0,150895.0
중랑구,20181207,157785.0,150696.0
중랑구,20181208,116841.0,111162.0
중랑구,20181209,84073.0,81525.0
중랑구,20181210,153939.0,147306.0
중랑구,20181211,155918.0,149201.0
중랑구,20181212,157764.0,151405.0
중랑구,20181213,159544.0,153096.0
중랑구,20181214,161546.0,153882.0
중랑구,20181215,126784.0,120364.0
중랑구,20181216,90080.0,86629.0
중랑구,20181217,153353.0,146191.0
중랑구,20181218,155707.0,148742.0
중랑구,20181219,157084.0,149182.0
중랑구,20181220,163185.0,155912.0
중랑구,20181221,162988.0,153803.0
중랑구,20181222,126781.0,118906.0
중랑구,20181223,90105.0,86872.0
중랑구,20181224,150960.0,142933.0
중랑구,20181225,92741.0,89638.0
중랑구,20181226,154166.0,147667.0
중랑구,20181227,148357.0,142214.0
중랑구,20181228,151411.0,143229.0
중랑구,20181229,109058.0,103299.0
중랑구,20181230,81945.0,79122.0
중랑구,20181231,140455.0,131215.0
중랑구,20190101,63774.0,63857.0
중랑구,20190102,143537.0,137637.0
중랑구,20190103,147738.0,141374.0
중랑구,20190104,152257.0,145655.0
중랑구,20190105,113584.0,108101.0
중랑구,20190106,83467.0,81399.0
중랑구,20190107,148118.0,141717.0
중랑구,20190108,148625.0,142573.0
중랑구,20190109,146234.0,140702.0
중랑구,20190110,149035.0,142911.0
중랑구,20190111,153728.0,146860.0
중랑구,20190112,118756.0,113285.0
중랑구,20190113,84195.0,80775.0
중랑구,20190114,145223.0,139168.0
중랑구,20190115,147222.0,141144.0
중랑구,20190116,147137.0,141110.0
중랑구,20190117,150225.0,143814.0
중랑구,20190118,153492.0,146663.0
중랑구,20190119,117418.0,111464.0
중랑구,20190120,86647.0,84258.0
중랑구,20190121,146187.0,140195.0
중랑구,20190122,148971.0,142940.0
중랑구,20190123,150118.0,143256.0
중랑구,20190124,149812.0,143207.0
중랑구,20190125,154772.0,147514.0
중랑구,20190126,118044.0,112853.0
중랑구,20190127,86602.0,82767.0
중랑구,20190128,148803.0,142434.0
중랑구,20190129,149613.0,144089.0
중랑구,20190130,152041.0,145266.0
중랑구,20190131,150304.0,143679.0
중랑구,20190201,152356.0,144996.0
중랑구,20190202,102821.0,95871.0
중랑구,20190203,68614.0,64453.0
중랑구,20190204,59601.0,56062.0
중랑구,20190205,60868.0,61372.0
중랑구,20190206,71771.0,72021.0
중랑구,20190207,141546.0,136875.0
중랑구,20190208,149090.0,142913.0
중랑구,20190209,113080.0,107883.0
중랑구,20190210,83040.0,80388.0
중랑구,20190211,150184.0,144940.0
중랑구,20190212,152000.0,146932.0
중랑구,20190213,152837.0,146993.0
중랑구,20190214,154262.0,148995.0
중랑구,20190215,157323.0,151098.0
중랑구,20190216,124167.0,118489.0
중랑구,20190217,90207.0,87565.0
중랑구,20190218,150720.0,144715.0
중랑구,20190219,150157.0,143546.0
중랑구,20190220,153291.0,147138.0
중랑구,20190221,154717.0,148288.0
중랑구,20190222,158535.0,151481.0
중랑구,20190223,127506.0,121513.0
중랑구,20190224,92921.0,89603.0
중랑구,20190225,152353.0,145626.0
중랑구,20190226,154669.0,148196.0
중랑구,20190227,155167.0,148285.0
중랑구,20190228,158458.0,150636.0
중랑구,20190301,107207.0,101230.0
중랑구,20190302,112124.0,108008.0
중랑구,20190303,88923.0,85933.0
중랑구,20190304,156714.0,150622.0
중랑구,20190305,156181.0,150225.0
중랑구,20190306,156439.0,150611.0
중랑구,20190307,159188.0,153012.0
중랑구,20190308,164202.0,156445.0
중랑구,20190309,128009.0,121874.0
중랑구,20190310,90611.0,86974.0
중랑구,20190311,157978.0,151623.0
중랑구,20190312,157341.0,150953.0
중랑구,20190313,160326.0,154408.0
중랑구,20190314,159459.0,153243.0
중랑구,20190315,161270.0,155585.0
중랑구,20190316,125559.0,119747.0
중랑구,20190317,95320.0,91057.0
중랑구,20190318,157237.0,150545.0
중랑구,20190319,159566.0,153273.0
중랑구,20190320,155555.0,150375.0
중랑구,20190321,158226.0,151878.0
중랑구,20190322,163826.0,157368.0
중랑구,20190323,121586.0,116167.0
중랑구,20190324,92135.0,89139.0
중랑구,20190325,156805.0,150463.0
중랑구,20190326,159470.0,152848.0
중랑구,20190327,157636.0,150979.0
중랑구,20190328,159975.0,152920.0
중랑구,20190329,164734.0,157111.0
중랑구,20190330,119807.0,114477.0
중랑구,20190331,89290.0,86161.0
중랑구,20190401,155785.0,149834.0
중랑구,20190402,157737.0,151700.0
중랑구,20190403,158632.0,152035.0
중랑구,20190404,159244.0,152806.0
중랑구,20190405,162423.0,155127.0
중랑구,20190406,122086.0,116404.0
중랑구,20190407,96956.0,92874.0
중랑구,20190408,158390.0,151126.0
중랑구,20190409,155981.0,150625.0
중랑구,20190410,156549.0,150029.0
중랑구,20190411,161427.0,154237.0
중랑구,20190412,165080.0,157354.0
중랑구,20190413,129553.0,122649.0
중랑구,20190414,83308.0,80434.0
중랑구,20190415,157571.0,151010.0
중랑구,20190416,159390.0,153119.0
중랑구,20190417,158744.0,152550.0
중랑구,20190418,157415.0,150437.0
중랑구,20190419,162020.0,154450.0
중랑구,20190420,125138.0,118375.0
중랑구,20190421,90837.0,87292.0
중랑구,20190422,157033.0,149955.0
중랑구,20190423,157388.0,150733.0
중랑구,20190424,159708.0,153013.0
중랑구,20190425,156513.0,150569.0
중랑구,20190426,162082.0,154852.0
중랑구,20190427,132266.0,124534.0
중랑구,20190428,93526.0,89803.0
중랑구,20190429,158559.0,151457.0
중랑구,20190430,165133.0,156568.0
중랑구,20190501,125394.0,120082.0
중랑구,20190502,161377.0,154513.0
중랑구,20190503,166652.0,159125.0
중랑구,20190504,127889.0,120190.0
중랑구,20190505,97685.0,93057.0
중랑구,20190506,101457.0,99144.0
중랑구,20190507,160982.0,155151.0
중랑구,20190508,161603.0,155643.0
중랑구,20190509,162008.0,155416.0
중랑구,20190510,167977.0,160748.0
중랑구,20190511,130962.0,123967.0
중랑구,20190512,97857.0,94382.0
중랑구,20190513,156989.0,149844.0
중랑구,20190514,160902.0,153872.0
중랑구,20190515,163365.0,156736.0
중랑구,20190516,160318.0,153356.0
중랑구,20190517,165126.0,158095.0
중랑구,20190518,129332.0,121651.0
중랑구,20190519,86320.0,83582.0
중랑구,20190520,158470.0,151106.0
중랑구,20190521,161540.0,154758.0
중랑구,20190522,161915.0,154484.0
중랑구,20190523,162448.0,155452.0
중랑구,20190524,171712.0,163824.0
중랑구,20190525,142995.0,132436.0
중랑구,20190526,106779.0,99734.0
중랑구,20190527,150656.0,143826.0
중랑구,20190528,161927.0,154190.0
중랑구,20190529,160245.0,152746.0
중랑구,20190530,159499.0,153135.0
중랑구,20190531,163845.0,155913.0
중랑구,20190601,127295.0,120010.0
중랑구,20190602,93115.0,89564.0
중랑구,20190603,157049.0,148932.0
중랑구,20190604,158452.0,151807.0
중랑구,20190605,163542.0,155632.0
중랑구,20190606,97819.0,93472.0
중랑구,20190607,146567.0,140245.0
중랑구,20190608,121772.0,114452.0
중랑구,20190609,85980.0,82663.0
중랑구,20190610,152665.0,145400.0
중랑구,20190611,158245.0,151720.0
중랑구,20190612,157810.0,151015.0
중랑구,20190613,158520.0,152098.0
중랑구,20190614,161457.0,153615.0
중랑구,20190615,125365.0,117939.0
중랑구,20190616,90234.0,86864.0
중랑구,20190617,155327.0,148342.0
중랑구,20190618,152904.0,147057.0
중랑구,20190619,156097.0,149781.0
중랑구,20190620,159349.0,151923.0
중랑구,20190621,161028.0,152895.0
중랑구,20190622,125057.0,118093.0
중랑구,20190623,91237.0,87780.0
중랑구,20190624,152219.0,145106.0
중랑구,20190625,154802.0,147598.0
중랑구,20190626,154767.0,147735.0
중랑구,20190627,153231.0,146213.0
중랑구,20190628,158520.0,150553.0
중랑구,20190629,116990.0,110488.0
중랑구,20190630,89064.0,85262.0
중랑구,20190701,150861.0,144184.0
중랑구,20190702,153152.0,146126.0
중랑구,20190703,154863.0,148495.0
중랑구,20190704,154828.0,147871.0
중랑구,20190705,159253.0,151110.0
중랑구,20190706,118703.0,111617.0
중랑구,20190707,88488.0,85548.0
중랑구,20190708,151051.0,144358.0
중랑구,20190709,154721.0,147432.0
중랑구,20190710,152956.0,147094.0
중랑구,20190711,151586.0,144300.0
중랑구,20190712,159317.0,151647.0
중랑구,20190713,120346.0,112972.0
중랑구,20190714,88733.0,85499.0
중랑구,20190715,146580.0,140307.0
중랑구,20190716,151087.0,145139.0
중랑구,20190717,152829.0,146706.0
중랑구,20190718,152580.0,145628.0
중랑구,20190719,157002.0,149651.0
중랑구,20190720,112918.0,106465.0
중랑구,20190721,83293.0,80471.0
중랑구,20190722,148001.0,142100.0
중랑구,20190723,148116.0,142404.0
중랑구,20190724,146205.0,140187.0
중랑구,20190725,145146.0,138729.0
중랑구,20190726,142151.0,135344.0
중랑구,20190727,110261.0,103842.0
중랑구,20190728,75357.0,73112.0
중랑구,20190729,142331.0,136371.0
중랑구,20190730,142514.0,136907.0
중랑구,20190731,134596.0,128622.0
중랑구,20190801,139314.0,132485.0
중랑구,20190802,140384.0,132947.0
중랑구,20190803,103086.0,97019.0
중랑구,20190804,79555.0,77816.0
중랑구,20190805,136377.0,130706.0
중랑구,20190806,139366.0,133814.0
중랑구,20190807,140227.0,134684.0
중랑구,20190808,143837.0,137437.0
중랑구,20190809,147902.0,140952.0
중랑구,20190810,110115.0,103626.0
중랑구,20190811,82982.0,80810.0
중랑구,20190812,136882.0,131018.0
중랑구,20190813,145315.0,140162.0
중랑구,20190814,148687.0,140936.0
중랑구,20190815,87336.0,83921.0
중랑구,20190816,141542.0,134535.0
중랑구,20190817,110164.0,103941.0
중랑구,20190818,85855.0,83101.0
중랑구,20190819,145879.0,139956.0
중랑구,20190820,149877.0,143413.0
중랑구,20190821,149291.0,143461.0
중랑구,20190822,150521.0,143236.0
중랑구,20190823,156378.0,148897.0
중랑구,20190824,121025.0,114083.0
중랑구,20190825,88794.0,85363.0
중랑구,20190826,152134.0,145540.0
중랑구,20190827,152385.0,145848.0
중랑구,20190828,154290.0,147275.0
중랑구,20190829,149922.0,143147.0
중랑구,20190830,159509.0,151884.0
중랑구,20190831,121741.0,115302.0
중랑구,20190901,89498.0,85851.0
중랑구,20190902,154360.0,148318.0
중랑구,20190903,156468.0,149948.0
중랑구,20190904,151141.0,145229.0
중랑구,20190905,150245.0,144233.0
중랑구,20190906,159454.0,152590.0
중랑구,20190907,87577.0,83681.0
중랑구,20190908,88012.0,83666.0
중랑구,20190909,158052.0,150451.0
중랑구,20190910,153047.0,147097.0
중랑구,20190911,157435.0,148707.0
중랑구,20190912,70545.0,64713.0
중랑구,20190913,65934.0,63957.0
중랑구,20190914,75755.0,74702.0
중랑구,20190915,82768.0,80946.0
중랑구,20190916,151311.0,145832.0
중랑구,20190917,157029.0,150378.0
중랑구,20190918,158636.0,151772.0
중랑구,20190919,157500.0,150954.0
중랑구,20190920,162700.0,155821.0
중랑구,20190921,125870.0,119630.0
중랑구,20190922,81424.0,77841.0
중랑구,20190923,156567.0,149051.0
중랑구,20190924,158336.0,151686.0
중랑구,20190925,159161.0,151658.0
중랑구,20190926,158458.0,151479.0
중랑구,20190927,162863.0,155281.0
중랑구,20190928,129375.0,122118.0
중랑구,20190929,94117.0,89555.0
중랑구,20190930,156668.0,149021.0
중랑구,20191001,157465.0,150484.0
중랑구,20191002,157516.0,150609.0
중랑구,20191003,97778.0,94606.0
중랑구,20191004,156025.0,148724.0
중랑구,20191005,125652.0,118467.0
중랑구,20191006,92105.0,88372.0
중랑구,20191007,148769.0,141970.0
중랑구,20191008,161428.0,153576.0
중랑구,20191009,104970.0,100466.0
중랑구,20191010,156263.0,149589.0
중랑구,20191011,162113.0,154846.0
중랑구,20191012,127822.0,121369.0
중랑구,20191013,95150.0,91371.0
중랑구,20191014,156005.0,149000.0
중랑구,20191015,158442.0,151640.0
중랑구,20191016,156144.0,149866.0
중랑구,20191017,156980.0,149465.0
중랑구,20191018,160571.0,153424.0
중랑구,20191019,131102.0,123782.0
중랑구,20191020,94287.0,90377.0
중랑구,20191021,154902.0,147687.0
중랑구,20191022,156758.0,149960.0
중랑구,20191023,156181.0,149346.0
중랑구,20191024,156767.0,150102.0
중랑구,20191025,163136.0,155360.0
중랑구,20191026,132289.0,124485.0
중랑구,20191027,96675.0,93283.0
중랑구,20191028,155833.0,148979.0
중랑구,20191029,157563.0,151203.0
중랑구,20191030,158951.0,152195.0
중랑구,20191031,157556.0,149463.0
중랑구,20191101,158827.0,151737.0
중랑구,20191102,125986.0,119530.0
중랑구,20191103,93540.0,89727.0
중랑구,20191104,156542.0,149104.0
중랑구,20191105,158805.0,152286.0
중랑구,20191106,157841.0,151105.0
중랑구,20191107,157547.0,150851.0
중랑구,20191108,161574.0,153829.0
중랑구,20191109,125871.0,118983.0
중랑구,20191110,89367.0,86613.0
중랑구,20191111,154177.0,147852.0
중랑구,20191112,156663.0,150036.0
중랑구,20191113,153406.0,147492.0
중랑구,20191114,153786.0,147830.0
중랑구,20191115,155038.0,149102.0
중랑구,20191116,122964.0,116333.0
중랑구,20191117,81666.0,79461.0
중랑구,20191118,153668.0,147232.0
중랑구,20191119,155128.0,149461.0
중랑구,20191120,155482.0,149181.0
중랑구,20191121,156194.0,149921.0
중랑구,20191122,160053.0,153140.0
중랑구,20191123,124526.0,117527.0
중랑구,20191124,87964.0,85046.0
중랑구,20191125,154880.0,148285.0
중랑구,20191126,157863.0,151384.0
중랑구,20191127,158651.0,151922.0
중랑구,20191128,158242.0,151635.0
중랑구,20191129,161896.0,154496.0
중랑구,20191130,123824.0,117430.0
중랑구,20191201,83648.0,80574.0
중랑구,20191202,153591.0,147364.0
중랑구,20191203,154428.0,148418.0
중랑구,20191204,157840.0,151165.0
중랑구,20191205,156152.0,150200.0
중랑구,20191206,155898.0,149279.0
중랑구,20191207,122973.0,116631.0
중랑구,20191208,89491.0,85383.0
중랑구,20191209,154175.0,147966.0
중랑구,20191210,157617.0,151059.0
중랑구,20191211,158376.0,152155.0
중랑구,20191212,159176.0,153353.0
중랑구,20191213,162997.0,155254.0
중랑구,20191214,131202.0,124413.0
중랑구,20191215,92276.0,89089.0
중랑구,20191216,154557.0,148522.0
중랑구,20191217,152351.0,145537.0
중랑구,20191218,156821.0,150713.0
중랑구,20191219,157403.0,150265.0
중랑구,20191220,164591.0,157033.0
중랑구,20191221,128930.0,122670.0
중랑구,20191222,93817.0,89762.0
중랑구,20191223,155413.0,148377.0
중랑구,20191224,160821.0,153382.0
중랑구,20191225,96087.0,92563.0
중랑구,20191226,154092.0,147191.0
중랑구,20191227,159358.0,150389.0
중랑구,20191228,121197.0,114708.0
중랑구,20191229,86557.0,83734.0
중랑구,20191230,150581.0,143426.0
중랑구,20191231,145781.0,138042.0
중랑구,20200101,66073.0,65303.0
중랑구,20200102,144291.0,137897.0
중랑구,20200103,152080.0,145331.0
중랑구,20200104,113823.0,108958.0
중랑구,20200105,84243.0,81597.0
중랑구,20200106,146826.0,141528.0
중랑구,20200107,142911.0,138330.0
중랑구,20200108,148459.0,142863.0
중랑구,20200109,150697.0,144929.0
중랑구,20200110,156273.0,150039.0
중랑구,20200111,120829.0,114466.0
중랑구,20200112,86378.0,83706.0
중랑구,20200113,148710.0,143086.0
중랑구,20200114,149101.0,143566.0
중랑구,20200115,151103.0,145089.0
중랑구,20200116,151250.0,145259.0
중랑구,20200117,155687.0,148372.0
중랑구,20200118,118839.0,112779.0
중랑구,20200119,85172.0,82024.0
중랑구,20200120,150253.0,144397.0
중랑구,20200121,151592.0,145587.0
중랑구,20200122,151562.0,146171.0
중랑구,20200123,146371.0,138454.0
중랑구,20200124,68099.0,62227.0
중랑구,20200125,60052.0,58983.0
중랑구,20200126,72037.0,71453.0
중랑구,20200127,73379.0,72569.0
중랑구,20200128,138263.0,133283.0
중랑구,20200129,144193.0,138516.0
중랑구,20200130,145226.0,139011.0
중랑구,20200131,145333.0,138888.0
중랑구,20200201,100178.0,95873.0
중랑구,20200202,71886.0,69684.0
중랑구,20200203,138094.0,132438.0
중랑구,20200204,138419.0,132921.0
중랑구,20200205,134177.0,129222.0
중랑구,20200206,133393.0,127434.0
중랑구,20200207,140050.0,133803.0
중랑구,20200208,97567.0,93562.0
중랑구,20200209,70723.0,68227.0
중랑구,20200210,136348.0,131112.0
중랑구,20200211,140250.0,134262.0
중랑구,20200212,135018.0,130031.0
중랑구,20200213,141587.0,135528.0
중랑구,20200214,147760.0,140528.0
중랑구,20200215,106692.0,101753.0
중랑구,20200216,74556.0,71871.0
중랑구,20200217,138275.0,132665.0
중랑구,20200218,138026.0,132957.0
중랑구,20200219,140672.0,135239.0
중랑구,20200220,138638.0,132936.0
중랑구,20200221,139341.0,129982.0
중랑구,20200222,87145.0,83785.0
중랑구,20200223,58015.0,55832.0
중랑구,20200224,118305.0,113149.0
중랑구,20200225,110445.0,105566.0
중랑구,20200226,111066.0,106172.0
중랑구,20200227,109169.0,104290.0
중랑구,20200228,105892.0,100996.0
중랑구,20200229,66716.0,63878.0
중랑구,20200301,44943.0,42825.0
중랑구,20200302,105432.0,101357.0
중랑구,20200303,105461.0,101027.0
중랑구,20200304,104734.0,100581.0
중랑구,20200305,105115.0,100875.0
중랑구,20200306,108945.0,104218.0
중랑구,20200307,70727.0,67129.0
중랑구,20200308,49607.0,47500.0
중랑구,20200309,110111.0,105737.0
중랑구,20200310,104856.0,100925.0
중랑구,20200311,109449.0,104759.0
중랑구,20200312,107133.0,102674.0
중랑구,20200313,109924.0,105045.0
중랑구,20200314,73001.0,69789.0
중랑구,20200315,49473.0,47641.0
중랑구,20200316,108931.0,104913.0
중랑구,20200317,108161.0,103637.0
중랑구,20200318,111644.0,106894.0
중랑구,20200319,105392.0,101305.0
중랑구,20200320,115812.0,110863.0
중랑구,20200321,76533.0,72873.0
중랑구,20200322,52899.0,51161.0
중랑구,20200323,110919.0,106625.0
중랑구,20200324,111053.0,106640.0
중랑구,20200325,113070.0,108527.0
중랑구,20200326,110117.0,105283.0
중랑구,20200327,113983.0,109151.0
중랑구,20200328,77850.0,73919.0
중랑구,20200329,54602.0,52245.0
중랑구,20200330,112275.0,108154.0
중랑구,20200331,112794.0,108256.0
중랑구,20200401,113358.0,108396.0
중랑구,20200402,113121.0,107681.0
중랑구,20200403,116748.0,111153.0
중랑구,20200404,78302.0,74544.0
중랑구,20200405,54849.0,52439.0
중랑구,20200406,114943.0,110240.0
중랑구,20200407,114872.0,110538.0
중랑구,20200408,115788.0,111044.0
중랑구,20200409,115391.0,110158.0
중랑구,20200410,118775.0,113335.0
중랑구,20200411,81944.0,78199.0
중랑구,20200412,56175.0,53504.0
중랑구,20200413,116617.0,111808.0
중랑구,20200414,120657.0,114361.0
중랑구,20200415,72981.0,70043.0
중랑구,20200416,118150.0,112468.0
