일시,광진구,동대문구,성동구,중랑구,광진구_따릉이대여소,동대문구_따릉이대여소,성동구_따릉이대여소,중랑구_따릉이대여소,광진구_하차총승객수_mean,광진구_하차총승객수_sum,광진구_하차총승객수_size,동대문구_하차총승객수_mean,동대문구_하차총승객수_sum,동대문구_하차총승객수_size,성동구_하차총승객수_mean,성동구_하차총승객수_sum,성동구_하차총승객수_size,중랑구_하차총승객수_mean,중랑구_하차총승객수_sum,중랑구_하차총승객수_size
20210215,3.23,2.772,2.738,1.87,86,82,84,90,119.51923076923076,87010.0,728.0,122.5554716981132,162386.0,1325.0,90.64271047227926,88286.0,974.0,80.81564245810056,115728.0,1432.0
20210216,2.298,1.984,1.868,1.31,86,82,84,90,122.18715846994536,89441.0,732.0,126.269578313253,167686.0,1328.0,93.67930327868852,91431.0,976.0,83.02296450939457,119304.0,1437.0
20210217,2.278,2.022,1.912,1.254,86,82,84,90,121.10231923601636,88768.0,733.0,124.3145221971407,165214.0,1329.0,93.0040858018386,91051.0,979.0,81.13236313236314,117074.0,1443.0
20210218,3.06,2.51,2.608,1.636,86,82,84,90,121.18801089918256,88952.0,734.0,125.57950263752826,166644.0,1327.0,93.72540983606558,91476.0,976.0,82.16655052264808,117909.0,1435.0
20210219,4.384,3.514,3.852,2.512,86,82,84,90,124.5893587994543,91324.0,733.0,128.99248120300751,171560.0,1330.0,96.06448311156602,93855.0,977.0,83.94105409153953,121043.0,1442.0
20210220,6.432,4.582,6.022,3.452,86,82,84,90,93.63201094391243,68445.0,731.0,97.59893048128342,127757.0,1309.0,68.1954732510288,66286.0,972.0,63.38981868898187,90901.0,1434.0
20210221,7.858,5.126,7.754,3.878,86,82,84,90,69.18095238095238,50848.0,735.0,69.77480916030534,91405.0,1310.0,48.78409090909091,47223.0,968.0,46.14767932489451,65622.0,1422.0
20210222,5.648,4.498,5.07,2.95,86,82,84,90,121.98092643051773,89534.0,734.0,129.13984962406016,171756.0,1330.0,93.75409836065572,91504.0,976.0,82.96592489568846,119305.0,1438.0
20210223,4.544,3.712,4.12,2.566,86,82,84,90,122.49522510231924,89789.0,733.0,130.32301886792453,172678.0,1325.0,94.20816326530613,92324.0,980.0,83.93523676880223,120531.0,1436.0
20210224,5.55,4.416,5.074,2.812,86,82,84,90,124.08594815825376,90955.0,733.0,131.68726450640543,174749.0,1327.0,96.64754098360656,94328.0,976.0,84.63307852675469,121787.0,1439.0
20210225,5.386,4.548,4.698,2.85,86,82,84,90,123.4078590785908,91075.0,738.0,129.71503759398496,172521.0,1330.0,97.15,95207.0,980.0,84.75295755045234,121790.0,1437.0
20210226,7.172,5.126,6.546,3.538,86,82,84,90,125.97972972972973,93225.0,740.0,131.8354716981132,174682.0,1325.0,98.58018386108274,96510.0,979.0,86.06505190311418,124364.0,1445.0
20210227,8.086,5.648,7.952,4.438,86,82,84,90,96.04359673024524,70496.0,734.0,98.72268907563026,129228.0,1309.0,70.04835390946502,68087.0,972.0,63.3549965059399,90661.0,1431.0
20210228,6.798,4.644,6.344,3.56,86,82,84,90,71.56190476190476,52598.0,735.0,71.89855072463769,94259.0,1311.0,50.50670794633643,48941.0,969.0,47.1092318534179,66848.0,1419.0
20210301,0.354,0.322,0.23,0.212,86,82,84,90,60.94149659863945,44792.0,735.0,63.35064935064935,82926.0,1309.0,44.55785123966942,43132.0,968.0,43.181945416375086,61707.0,1429.0
20210302,4.966,4.208,4.636,2.528,86,82,84,90,128.4424898511502,94919.0,739.0,136.744920993228,181734.0,1329.0,101.59263050153533,99256.0,977.0,89.7178596247394,129104.0,1439.0
20210303,6.32,5.154,5.646,3.298,86,82,84,90,128.2347354138399,94509.0,737.0,135.66015037593985,180428.0,1330.0,100.55840163934428,98145.0,976.0,88.3047419804742,126629.0,1434.0
20210304,6.526,5.366,5.822,3.646,86,82,84,90,126.43342391304348,93055.0,736.0,134.85832705350415,178957.0,1327.0,99.16138917262512,97079.0,979.0,86.31084840055632,124115.0,1438.0
20210305,8.048,6.098,7.156,4.104,86,82,84,90,130.763907734057,96373.0,737.0,138.0624060150376,183623.0,1330.0,102.6762002042901,100520.0,979.0,88.95013850415512,128444.0,1444.0
20210306,5.756,4.59,5.518,3.436,86,82,84,90,97.3174386920981,71431.0,734.0,101.54192073170732,133223.0,1312.0,70.89333333333333,69121.0,975.0,65.82751396648045,94265.0,1432.0
20210307,7.848,5.252,6.904,4.068,86,82,84,90,72.94436906377204,53760.0,737.0,74.57394636015326,97319.0,1305.0,51.625128733264674,50128.0,971.0,48.056258790436,68336.0,1422.0
20210308,7.066,5.786,6.302,3.894,86,82,84,90,125.31521739130434,92232.0,736.0,133.49323308270678,177546.0,1330.0,98.65538461538462,96189.0,975.0,88.02738764044943,125351.0,1424.0
20210309,7.062,5.812,6.406,3.954,86,82,84,90,125.93215739484395,92812.0,737.0,136.52036199095022,181026.0,1326.0,99.3940634595701,97108.0,977.0,89.29073033707866,127150.0,1424.0
20210310,8.012,6.298,7.14,4.324,86,82,84,90,128.31062670299727,94180.0,734.0,137.59653092006033,182453.0,1326.0,101.09109518935516,98766.0,977.0,89.69775596072931,127909.0,1426.0
20210311,7.536,5.89,6.512,4.226,86,82,84,90,125.6797829036635,92626.0,737.0,135.07357357357358,179918.0,1332.0,100.06051282051284,97559.0,975.0,88.604064470918,126438.0,1427.0
20210312,6.596,5.428,5.604,3.586,86,82,84,90,129.26116373477672,95524.0,739.0,137.45488721804512,182815.0,1330.0,101.68237704918032,99242.0,976.0,90.95944055944057,130072.0,1430.0
20210313,8.644,5.976,7.872,4.404,86,82,84,90,98.9891008174387,72658.0,734.0,102.87328244274808,134764.0,1310.0,73.6714727085479,71535.0,971.0,67.08726249120338,95331.0,1421.0
20210314,8.1,5.518,6.902,4.038,86,82,84,90,71.60982264665758,52490.0,733.0,73.82465543644717,96415.0,1306.0,50.115583075335394,48562.0,969.0,47.13890857547838,66513.0,1411.0
20210315,7.152,5.94,6.236,4.154,86,82,84,90,123.68825910931174,91653.0,741.0,134.18716981132076,177798.0,1325.0,97.8157625383828,95566.0,977.0,87.49332396345748,124503.0,1423.0
20210316,7.114,5.818,6.094,4.096,86,82,84,90,126.26594301221166,93058.0,737.0,135.6175807663411,180507.0,1331.0,99.73948717948718,97246.0,975.0,88.96641007697691,127133.0,1429.0
20210317,8.28,6.284,7.2,4.694,86,82,84,90,127.30081300813008,93948.0,738.0,137.61786786786786,183307.0,1332.0,100.8762781186094,98657.0,978.0,89.85945186226283,127870.0,1423.0
20210318,8.748,6.992,7.258,4.742,86,82,84,90,127.3274456521739,93713.0,736.0,136.45980465815177,181628.0,1331.0,100.79179487179488,98272.0,975.0,89.02454417952315,126949.0,1426.0
20210319,10.35,7.658,8.548,5.298,86,82,84,90,129.7469717362046,96402.0,743.0,140.83984962406015,187317.0,1330.0,103.10623084780389,100941.0,979.0,91.60364145658264,130810.0,1428.0
20210320,2.59,2.346,2.294,1.814,86,82,84,90,92.61527967257844,67887.0,733.0,94.27210365853658,123685.0,1312.0,67.11282051282052,65435.0,975.0,63.10633802816901,89611.0,1420.0
20210321,5.286,4.364,4.638,3.384,86,82,84,90,73.37945205479453,53567.0,730.0,74.33842627960276,97309.0,1309.0,51.70339855818744,50204.0,971.0,48.72257607926398,68845.0,1413.0
20210322,7.16,5.948,6.238,4.046,86,82,84,90,125.73541383989144,92667.0,737.0,134.70459683496608,178753.0,1327.0,98.85204081632654,96875.0,980.0,88.86005625879044,126359.0,1422.0
20210323,8.278,6.65,7.44,4.758,86,82,84,90,127.93894165535956,94291.0,737.0,137.0436418359669,182131.0,1329.0,101.0429009193054,98921.0,979.0,89.83216292134831,127921.0,1424.0
20210324,8.796,7.064,7.992,4.766,86,82,84,90,127.7601078167116,94798.0,742.0,137.00150262960182,182349.0,1331.0,101.1818181818182,99057.0,979.0,90.12780898876404,128342.0,1424.0
20210325,9.342,7.394,7.972,5.342,86,82,84,90,128.49931972789116,94447.0,735.0,138.2097744360902,183819.0,1330.0,101.74948875255625,99511.0,978.0,90.44142259414224,129693.0,1434.0
20210326,10.26,7.596,8.53,5.37,86,82,84,90,130.74628879892038,96883.0,741.0,141.21654135338346,187818.0,1330.0,104.15864892528148,101763.0,977.0,91.97128851540616,131335.0,1428.0
20210327,2.24,1.646,1.674,1.404,86,82,84,90,93.12789115646258,68449.0,735.0,100.79889152810767,127309.0,1263.0,68.59629248197734,66607.0,971.0,65.53271028037383,91156.0,1391.0
20210328,3.236,2.424,2.572,1.772,86,82,84,90,67.39697802197803,49065.0,728.0,69.85146942017474,87943.0,1259.0,46.6224279835391,45317.0,972.0,45.81254506128335,63542.0,1387.0
20210329,6.9,6.116,6.082,3.914,86,82,84,90,125.18403247631936,92511.0,739.0,139.03629343629345,180052.0,1295.0,100.37052200614124,98062.0,977.0,88.6895104895105,126826.0,1430.0
20210330,9.62,7.796,8.44,5.598,86,82,84,90,127.00539811066128,94111.0,741.0,140.7688172043011,183281.0,1302.0,102.07252298263536,99929.0,979.0,90.07053072625699,128981.0,1432.0
20210331,11.206,8.488,10.144,6.048,86,82,84,90,130.5433604336043,96341.0,738.0,145.5954793452845,186799.0,1283.0,104.8558282208589,102549.0,978.0,92.39715302491103,129818.0,1405.0
20210401,11.448,8.896,10.542,6.374,86,82,84,90,129.71059782608697,95467.0,736.0,144.27414330218068,185248.0,1284.0,104.92339121552604,102720.0,979.0,91.28205128205128,128160.0,1404.0
20210402,11.074,8.382,9.974,6.408,86,82,84,90,134.32878581173262,98463.0,733.0,147.86026541764247,189409.0,1281.0,107.6278118609407,105260.0,978.0,93.35729537366548,131167.0,1405.0
20210403,1.636,1.236,1.028,1.07,86,82,84,90,86.36770691994573,63653.0,737.0,92.0859872611465,115660.0,1256.0,63.6,62010.0,975.0,61.29634931997137,85631.0,1397.0
20210404,9.3,6.442,8.732,4.958,86,82,84,90,74.51761517615176,54994.0,738.0,78.57537490134175,99555.0,1267.0,54.834362139917694,53299.0,972.0,50.78339350180505,70335.0,1385.0
20210405,10.232,8.166,9.724,6.018,86,82,84,90,126.61527967257844,92809.0,733.0,141.2619233776388,180674.0,1279.0,100.69805527123847,98382.0,977.0,91.096497498213,127444.0,1399.0
20210406,11.306,8.91,9.442,5.978,86,82,84,90,128.0245566166439,93842.0,733.0,142.52221356196415,182856.0,1283.0,101.43237704918032,98998.0,976.0,91.1087420042644,128190.0,1407.0
20210407,11.188,8.566,9.388,6.302,86,82,84,90,129.99863945578232,95549.0,735.0,142.30625,182152.0,1280.0,102.18461538461538,99630.0,975.0,90.28185053380784,126846.0,1405.0
20210408,10.25,8.032,8.818,5.672,86,82,84,90,126.28032345013476,93700.0,742.0,141.22830336200155,180631.0,1279.0,100.55975485188968,98448.0,979.0,89.10795454545455,125464.0,1408.0
20210409,11.186,8.496,10.05,6.112,86,82,84,90,130.43478260869566,96000.0,736.0,143.56552262090483,184051.0,1282.0,103.9642126789366,101677.0,978.0,91.95376955903272,129287.0,1406.0
20210410,11.804,7.666,10.506,6.006,86,82,84,90,100.75716234652114,73855.0,733.0,107.36190476190475,135276.0,1260.0,75.18153846153847,73302.0,975.0,68.72074659009333,95728.0,1393.0
20210411,11.556,7.658,11.572,6.276,86,82,84,90,76.2896174863388,55844.0,732.0,78.76484560570071,99480.0,1263.0,55.06172839506173,53520.0,972.0,50.389647735442125,70092.0,1391.0
20210412,2.91,2.386,1.994,1.668,86,82,84,90,125.5599455040872,92161.0,734.0,136.9546520719312,175165.0,1279.0,98.13524590163937,95780.0,976.0,89.50643776824035,125130.0,1398.0
20210413,7.286,6.298,7.028,4.772,86,82,84,90,127.56190476190476,93758.0,735.0,140.64875389408098,180593.0,1284.0,101.02553626149133,98904.0,979.0,91.2108262108262,128060.0,1404.0
20210414,8.662,7.65,8.136,5.26,86,82,84,90,128.74560216508794,95143.0,739.0,142.02260327357754,182215.0,1283.0,101.82719836400818,99587.0,978.0,91.58760683760684,128589.0,1404.0
20210415,10.31,8.292,9.056,5.882,86,82,84,90,128.33835616438355,93687.0,730.0,141.72421875,181407.0,1280.0,101.14723926380368,98922.0,978.0,91.0684736091298,127678.0,1402.0
20210416,7.646,6.608,6.298,4.56,86,82,84,90,126.89837398373984,93651.0,738.0,138.76053042121686,177891.0,1282.0,100.21209016393442,97807.0,976.0,90.96711937097928,127263.0,1399.0
20210417,6.664,5.144,5.846,3.5,86,82,84,90,94.36770691994572,69549.0,737.0,102.51863600317208,129276.0,1261.0,70.42299794661191,68592.0,974.0,66.28960573476702,92474.0,1395.0
20210418,9.858,7.162,9.314,5.608,86,82,84,90,74.91405184174624,54912.0,733.0,76.0806324110672,96242.0,1265.0,54.702674897119344,53171.0,972.0,49.65204888569375,69066.0,1391.0
20210419,9.96,8.368,9.214,5.728,86,82,84,90,123.64857530529171,91129.0,737.0,137.402496099844,176150.0,1282.0,99.1124744376278,96932.0,978.0,92.0922746781116,128745.0,1398.0
20210420,10.666,8.498,8.804,6.214,86,82,84,90,127.09239130434784,93540.0,736.0,141.6157443491816,181693.0,1283.0,100.69262295081968,98276.0,976.0,93.34189864382584,130772.0,1401.0
20210421,10.96,9.12,9.478,6.362,86,82,84,90,128.48567530695772,94180.0,733.0,142.08814352574103,182157.0,1282.0,101.79529170931424,99454.0,977.0,93.444286728176,131663.0,1409.0
20210422,10.772,8.894,9.21,6.37,86,82,84,90,126.75,93795.0,740.0,141.47306791569088,181227.0,1281.0,100.1881390593047,97984.0,978.0,92.726368159204,130466.0,1407.0
20210423,10.77,8.862,9.208,6.192,86,82,84,90,129.2679296346414,95529.0,739.0,142.70289288506646,182517.0,1279.0,102.80981595092024,100548.0,978.0,93.03131672597864,130709.0,1405.0
20210424,11.896,8.46,10.854,6.774,86,82,84,90,97.82632293080054,72098.0,737.0,106.35652173913044,134541.0,1265.0,74.37333333333333,72514.0,975.0,68.05078683834049,95135.0,1398.0
20210425,12.752,8.612,11.826,6.554,86,82,84,90,74.65306122448979,54870.0,735.0,77.24483306836248,97174.0,1258.0,54.62139917695473,53092.0,972.0,49.60719424460432,68954.0,1390.0
20210426,11.402,9.326,9.938,6.51,86,82,84,90,126.41904761904762,92918.0,735.0,140.15510522213563,179819.0,1283.0,99.49539406345956,97207.0,977.0,91.7710413694722,128663.0,1402.0
20210427,9.516,7.974,8.488,5.612,86,82,84,90,126.49728260869566,93102.0,736.0,141.17381137957912,181126.0,1283.0,100.63934426229508,98224.0,976.0,92.0870185449358,129106.0,1402.0
20210428,10.894,8.604,9.134,6.144,86,82,84,90,130.13778990450206,95391.0,733.0,142.73811379579112,183133.0,1283.0,101.96008188331628,99615.0,977.0,92.62491103202846,130138.0,1405.0
20210429,9.372,8.144,8.494,5.56,86,82,84,90,127.5277401894452,94243.0,739.0,142.80343213728548,183074.0,1282.0,103.82274590163937,101331.0,976.0,92.25551601423489,129619.0,1405.0
20210430,7.722,6.348,6.364,4.22,86,82,84,90,130.39648173207036,96363.0,739.0,143.51479750778816,184273.0,1284.0,104.01020408163264,101930.0,980.0,94.13490364025697,131883.0,1401.0
20210501,3.714,3.014,3.016,2.646,86,82,84,90,88.51282051282051,65588.0,741.0,96.17167721518987,121561.0,1264.0,66.51802265705459,64589.0,971.0,62.785509325681495,87523.0,1394.0
20210502,10.966,7.848,11.012,6.376,86,82,84,90,76.51440329218107,55779.0,729.0,77.97934868943607,98176.0,1259.0,55.16341212744091,53674.0,973.0,50.089466089466086,69424.0,1386.0
20210503,11.156,9.37,10.17,6.692,86,82,84,90,126.1720867208672,93115.0,738.0,140.3265625,179618.0,1280.0,100.8926380368098,98673.0,978.0,91.36965811965813,128283.0,1404.0
20210504,2.734,2.172,1.894,1.484,86,82,84,90,126.98233695652172,93459.0,736.0,139.52235294117648,177891.0,1275.0,99.70654396728015,97513.0,978.0,90.21184022824536,126477.0,1402.0
20210505,12.446,8.32,12.348,6.262,86,82,84,90,90.71934604904632,66588.0,734.0,93.74880763116056,117936.0,1258.0,66.15897435897436,64505.0,975.0,58.80014275517488,82379.0,1401.0
20210506,11.304,8.946,10.466,6.42,86,82,84,90,127.6078697421981,94047.0,737.0,142.86442006269593,182295.0,1276.0,101.90695296523518,99665.0,978.0,91.88193456614508,129186.0,1406.0
20210507,8.602,6.78,6.69,4.752,86,82,84,90,127.04312668463612,94266.0,742.0,141.92103205629397,181517.0,1279.0,102.60491299897646,100245.0,977.0,92.43678977272728,130151.0,1408.0
20210508,7.154,5.456,5.334,4.646,86,82,84,90,90.6358695652174,66708.0,736.0,99.70555555555556,125629.0,1260.0,67.18041237113403,65165.0,970.0,65.23706896551724,90810.0,1392.0
20210509,11.83,7.846,10.164,6.286,86,82,84,90,74.56403269754769,54730.0,734.0,77.03184713375796,96752.0,1256.0,53.14994829369183,51396.0,967.0,48.958273381294966,68052.0,1390.0
20210510,8.954,7.794,7.29,5.528,86,82,84,90,124.65714285714286,91623.0,735.0,138.3001567398119,176471.0,1276.0,98.62295081967213,96256.0,976.0,90.15390121689336,125945.0,1397.0
20210511,11.838,10.048,10.316,7.154,86,82,84,90,128.14111261872455,94440.0,737.0,142.9491392801252,182689.0,1278.0,101.93047034764828,99688.0,978.0,93.03004291845494,130056.0,1398.0
20210512,12.036,10.058,10.31,7.334,86,82,84,90,130.03252032520325,95964.0,738.0,145.68828125,186481.0,1280.0,102.67313585291112,100517.0,979.0,93.8031496062992,131043.0,1397.0
20210513,12.022,10.236,9.986,7.236,86,82,84,90,129.1407307171854,95435.0,739.0,144.66927899686522,184598.0,1276.0,103.95910020449898,101672.0,978.0,93.49749103942652,130429.0,1395.0
20210514,12.36,9.876,9.936,7.266,86,82,84,90,133.80758807588077,98750.0,738.0,148.0663544106167,189673.0,1281.0,107.58153846153846,104892.0,975.0,96.52186379928315,134648.0,1395.0
20210515,3.532,2.904,2.602,2.36,86,82,84,90,94.43537414965986,69410.0,735.0,103.50514647664292,130727.0,1263.0,70.44102564102565,68680.0,975.0,67.72250179726815,94202.0,1391.0
20210516,0.3,0.218,0.18,0.17,86,82,84,90,61.743484224965705,45011.0,729.0,63.28184713375797,79482.0,1256.0,43.97107438016529,42564.0,968.0,43.251626898047725,59817.0,1383.0
20210517,5.608,4.974,4.978,3.494,86,82,84,90,125.31207598371778,92355.0,737.0,138.01721439749608,176386.0,1278.0,99.43865030674849,97251.0,978.0,91.42764578833692,126993.0,1389.0
20210518,11.084,9.858,9.902,7.142,86,82,84,90,132.1763907734057,97414.0,737.0,146.01016419077405,186747.0,1279.0,105.51946721311477,102987.0,976.0,95.27194860813704,133476.0,1401.0
20210519,13.204,9.448,12.27,7.38,86,82,84,90,96.34735413839891,71008.0,737.0,98.42551505546751,124213.0,1262.0,68.98055271238485,67394.0,977.0,64.75125808770669,90069.0,1391.0
20210520,6.416,5.488,5.366,3.78,86,82,84,90,128.97826086956522,94928.0,736.0,141.3015625,180866.0,1280.0,102.95389344262296,100483.0,976.0,93.4705035971223,129924.0,1390.0
20210521,7.084,6.058,5.92,4.358,86,82,84,90,130.130081300813,96036.0,738.0,142.9929742388759,183174.0,1281.0,103.37525562372188,101101.0,978.0,93.76719197707736,130899.0,1396.0
20210522,12.506,9.218,10.858,7.338,86,82,84,90,102.17808219178082,74590.0,730.0,109.406026962728,137961.0,1261.0,75.64790174002047,73908.0,977.0,71.22222222222223,98714.0,1386.0
20210523,11.708,8.37,9.864,6.908,86,82,84,90,74.57356948228883,54737.0,734.0,77.86497220015886,98032.0,1259.0,53.25902992776058,51608.0,969.0,50.849166062364034,70121.0,1379.0
20210524,11.344,9.524,9.836,6.782,86,82,84,90,126.7975543478261,93323.0,736.0,141.00703674745895,180348.0,1279.0,101.19713993871298,99072.0,979.0,92.47281831187412,129277.0,1398.0
20210525,8.998,7.382,6.882,5.212,86,82,84,90,129.45095367847412,95017.0,734.0,142.7752545027408,182324.0,1277.0,102.68845760980592,100532.0,979.0,93.51467430207587,130640.0,1397.0
20210526,11.092,9.358,9.62,6.392,86,82,84,90,129.28552097428957,95542.0,739.0,144.58405003909303,184923.0,1279.0,103.69489795918368,101621.0,980.0,94.32806891600862,131399.0,1393.0
20210527,7.15,5.878,5.006,4.508,86,82,84,90,128.5673469387755,94497.0,735.0,139.2638997650744,177840.0,1277.0,101.30470347648262,99076.0,978.0,91.33690987124464,127689.0,1398.0
20210528,6.978,6.328,5.128,4.866,86,82,84,90,129.5195681511471,95974.0,741.0,141.64682850430697,180883.0,1277.0,102.63217213114754,100169.0,976.0,92.77548111190306,130164.0,1403.0
20210529,6.104,4.902,4.558,3.418,86,82,84,90,96.28319783197831,71057.0,738.0,104.08730158730158,131150.0,1260.0,71.56134969325153,69987.0,978.0,68.08686288585785,94845.0,1393.0
20210530,8.42,6.366,8.33,5.222,86,82,84,90,77.06420765027322,56411.0,732.0,79.54988028731046,99676.0,1253.0,55.12152420185376,53523.0,971.0,51.90383224873464,71783.0,1383.0
20210531,10.022,8.674,9.012,6.344,86,82,84,90,124.0962059620596,91583.0,738.0,138.63984375,177459.0,1280.0,99.57857142857142,97587.0,980.0,91.79139784946236,128049.0,1395.0
20210601,10.17,8.192,8.136,6.006,86,82,84,90,126.88482384823848,93641.0,738.0,141.4745895230649,180946.0,1279.0,101.9723076923077,99423.0,975.0,92.90343347639484,129879.0,1398.0
20210602,11.884,10.086,9.914,7.174,86,82,84,90,128.7703804347826,94775.0,736.0,143.5618153364632,183472.0,1278.0,103.1412487205732,100769.0,977.0,92.90714285714286,130070.0,1400.0
20210603,3.776,3.542,2.842,2.174,86,82,84,90,124.57008086253369,92431.0,742.0,137.1338028169014,175257.0,1278.0,99.37704918032787,96992.0,976.0,89.93638313080773,125821.0,1399.0
20210604,10.74,9.88,10.548,6.778,86,82,84,90,130.577027027027,96627.0,740.0,146.88575899843505,187720.0,1278.0,106.0184426229508,103474.0,976.0,94.6376604850214,132682.0,1402.0
20210605,12.092,8.624,10.676,7.19,86,82,84,90,100.18403247631936,74036.0,739.0,108.83438985736926,137349.0,1262.0,75.86522633744856,73741.0,972.0,71.23225806451613,99369.0,1395.0
20210606,11.194,8.376,9.838,6.596,86,82,84,90,74.78503401360544,54967.0,735.0,76.49404289118348,96306.0,1259.0,54.03395061728395,52521.0,972.0,50.53684971098266,69943.0,1384.0
20210607,10.608,9.402,9.072,6.344,86,82,84,90,124.83062330623306,92125.0,738.0,137.82458888018795,176002.0,1277.0,99.69373072970195,97002.0,973.0,90.6752688172043,126492.0,1395.0
20210608,11.202,10.22,9.724,6.996,86,82,84,90,126.69063772048848,93371.0,737.0,141.85982772122162,181155.0,1277.0,101.40081799591002,99170.0,978.0,93.22652329749104,130051.0,1395.0
20210609,10.766,9.82,9.54,6.878,86,82,84,90,128.11533242876527,94421.0,737.0,142.2640625,182098.0,1280.0,103.72073921971251,101024.0,974.0,93.3922967189729,130936.0,1402.0
20210610,7.048,6.588,6.168,4.208,86,82,84,90,135.3957142857143,94777.0,700.0,144.04456606724003,184233.0,1279.0,104.63571428571429,102543.0,980.0,93.8289379900214,131642.0,1403.0
20210611,10.528,9.162,9.224,6.212,86,82,84,90,126.28783783783784,93453.0,740.0,141.665625,181332.0,1280.0,102.94159836065572,100471.0,976.0,93.31098430813124,130822.0,1402.0
20210612,11.464,8.188,8.958,6.686,86,82,84,90,96.22357723577235,71013.0,738.0,106.3468253968254,133997.0,1260.0,74.16905737704919,72389.0,976.0,71.14665708123653,98965.0,1391.0
20210613,10.294,7.234,8.046,6.01,86,82,84,90,71.7352537722908,52295.0,729.0,75.93640699523053,95528.0,1258.0,52.26078028747433,50902.0,974.0,49.52665706051873,68743.0,1388.0
20210614,11.21,9.712,9.086,6.864,86,82,84,90,125.84174624829468,92242.0,733.0,139.96875,179160.0,1280.0,101.54034729315627,99408.0,979.0,94.89849892780558,132763.0,1399.0
20210615,9.212,7.832,6.964,5.356,86,82,84,90,125.64227642276424,92724.0,738.0,141.36200156372166,180802.0,1279.0,101.6717791411043,99435.0,978.0,93.89992852037167,131366.0,1399.0
20210616,12.496,10.862,10.438,7.472,86,82,84,90,130.75238095238095,96103.0,735.0,145.796875,186620.0,1280.0,105.80655066530194,103373.0,977.0,97.16607270135424,136324.0,1403.0
20210617,10.104,9.114,8.57,6.448,86,82,84,90,127.7296195652174,94009.0,736.0,143.6015625,183810.0,1280.0,104.1342213114754,101635.0,976.0,95.09857142857145,133138.0,1400.0
20210618,7.352,6.65,5.484,4.922,86,82,84,90,130.97267759562845,95872.0,732.0,142.4078125,182282.0,1280.0,104.77584442169908,102366.0,977.0,94.98644793152638,133171.0,1402.0
20210619,12.086,8.602,9.404,6.9,86,82,84,90,100.05714285714286,73542.0,735.0,109.91262907069104,138380.0,1259.0,76.36577868852459,74533.0,976.0,70.50035945363048,98066.0,1391.0
20210620,10.61,8.296,9.088,6.606,86,82,84,90,74.04081632653062,54420.0,735.0,78.03172085646312,98398.0,1261.0,54.97227926078029,53543.0,974.0,52.3971119133574,72570.0,1385.0
20210621,12.168,10.7,10.588,7.342,86,82,84,90,128.92098092643053,94628.0,734.0,145.33072100313478,185442.0,1276.0,104.2655771195097,102076.0,979.0,93.59025787965616,130652.0,1396.0
20210622,10.902,9.77,9.138,5.956,86,82,84,90,129.07472826086956,94999.0,736.0,143.65546875,183879.0,1280.0,104.2157464212679,101923.0,978.0,94.05428571428573,131676.0,1400.0
20210623,10.582,9.848,9.306,7.314,86,82,84,90,130.8629579375848,96446.0,737.0,144.22265625,184605.0,1280.0,105.12589559877176,102708.0,977.0,94.14817465998568,131525.0,1397.0
20210624,10.94,9.408,10.142,6.054,86,82,84,90,132.16417910447765,97405.0,737.0,145.646875,186428.0,1280.0,106.48212461695609,104246.0,979.0,93.93941553813258,131797.0,1403.0
20210625,11.898,10.44,10.478,7.688,86,82,84,90,135.00951086956522,99367.0,736.0,148.89992181391713,190443.0,1279.0,108.95816326530613,106779.0,980.0,96.41009239516704,135649.0,1407.0
20210626,9.758,7.588,8.24,5.744,86,82,84,90,98.83875338753388,72943.0,738.0,107.02382843526608,134743.0,1259.0,73.89048106448311,72191.0,977.0,70.22142343637671,97678.0,1391.0
20210627,9.002,6.936,7.27,5.534,86,82,84,90,75.5904761904762,55559.0,735.0,78.86428571428571,99369.0,1260.0,54.14711934156379,52631.0,972.0,51.73828406633021,71761.0,1387.0
20210628,10.232,9.082,8.712,5.386,86,82,84,90,129.8972602739726,94825.0,730.0,143.45035183737295,183473.0,1279.0,102.3186475409836,99863.0,976.0,94.70221904080172,132299.0,1397.0
20210629,9.278,8.034,7.896,5.316,86,82,84,90,130.5891156462585,95983.0,735.0,145.26817826426895,185798.0,1279.0,104.96534148827728,102971.0,981.0,94.96497498213007,132856.0,1399.0
20210630,10.348,9.28,8.68,6.032,86,82,84,90,131.9448183041723,98035.0,743.0,145.28772478498828,185823.0,1279.0,107.07377049180327,104504.0,976.0,96.24857142857142,134748.0,1400.0
20210701,11.636,10.31,9.878,7.548,86,82,84,90,133.48032564450477,98375.0,737.0,147.41047693510555,188538.0,1279.0,108.1157786885246,105521.0,976.0,96.7766642806013,135197.0,1397.0
20210702,12.0,9.88,10.24,7.346,86,82,84,90,135.6612685560054,100525.0,741.0,151.54488680718188,194129.0,1281.0,109.5081799591002,107099.0,978.0,98.8749106504646,138326.0,1399.0
20210703,4.828,3.946,3.466,2.946,86,82,84,90,92.64890710382514,67819.0,732.0,102.19760956175298,128258.0,1255.0,69.67213114754098,68000.0,976.0,66.05198555956679,91482.0,1385.0
20210704,3.216,2.556,2.656,1.906,86,82,84,90,65.578231292517,48200.0,735.0,66.71008737092932,83988.0,1259.0,46.86611740473739,45507.0,971.0,46.18346627991298,63687.0,1379.0
20210705,11.176,10.232,9.598,7.206,86,82,84,90,131.18046132971506,96680.0,737.0,144.75058639562158,185136.0,1279.0,104.5184426229508,102010.0,976.0,95.34960516870063,132822.0,1393.0
