일시,동대문구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20190609,4.28,73167.0,72359.0,21.6,17.1,26.5,3.5,2.5,4.0,1.8,66.1,0.0,0.0,50,131363.0,102.06915306915307,1287.0
20190610,4.62,112008.0,113976.0,18.4,15.7,21.9,8.92,9.5,2.4,1.6,70.3,0.0,0.0,50,232871.0,178.7191097467383,1303.0
20190611,6.126,115320.0,117155.0,20.5,15.5,26.1,0.0,0.0,3.0,1.4,51.1,0.0,0.0,50,237497.0,182.2693783576362,1303.0
20190612,6.28,115246.0,117276.0,21.5,16.1,26.4,0.0,0.0,4.6,1.8,57.1,0.0,0.0,50,239432.0,183.6134969325153,1304.0
20190613,6.138,116329.0,118003.0,23.0,16.6,28.8,0.0,0.0,4.0,1.7,51.9,0.0,0.0,50,239428.0,183.6104294478528,1304.0
20190614,5.974,121359.0,123309.0,23.0,19.1,28.4,0.0,0.0,4.2,1.8,54.8,0.0,0.0,50,237573.0,182.1878834355828,1304.0
20190615,4.844,104263.0,106090.0,21.9,17.9,27.4,0.58,2.1,5.3,2.4,61.5,0.0,0.0,50,185145.0,143.74611801242236,1288.0
20190616,5.32,75664.0,75785.0,22.0,16.1,27.2,0.0,0.0,4.7,1.6,55.4,0.0,0.0,50,133403.0,103.97739672642244,1283.0
20190617,6.242,113120.0,114862.0,21.7,18.1,26.2,0.33,0.0,4.1,2.3,59.1,0.0,0.0,50,230655.0,176.88266871165644,1304.0
20190618,3.134,111373.0,113163.0,20.8,17.0,24.8,11.33,13.8,4.0,1.5,78.6,0.0,0.0,50,233598.0,179.13957055214723,1304.0
20190619,5.574,114044.0,116136.0,21.4,18.9,25.4,2.08,0.2,4.1,1.9,77.8,0.0,0.0,50,235054.0,180.2561349693252,1304.0
20190620,6.154,118481.0,119989.0,22.7,19.8,27.8,0.0,0.0,4.2,1.9,70.6,0.0,0.0,50,239619.0,183.7569018404908,1304.0
20190621,5.616,121506.0,122844.0,22.1,19.4,26.1,0.92,0.2,3.7,1.7,72.9,0.0,0.0,50,239959.0,184.0176380368098,1304.0
20190622,5.602,105736.0,106450.0,24.2,17.7,30.6,0.0,0.0,2.9,1.5,42.3,0.0,0.0,50,183539.0,142.49922360248448,1288.0
20190623,4.886,77527.0,76952.0,25.0,19.1,31.0,0.0,0.0,4.4,1.8,40.4,0.0,0.0,50,135973.0,105.81556420233464,1285.0
20190624,6.17,113335.0,114930.0,25.2,20.9,30.9,0.0,0.0,4.1,2.0,46.9,0.0,0.0,50,228487.0,175.48924731182797,1302.0
20190625,6.514,114912.0,117063.0,25.6,19.5,32.8,0.0,0.0,4.2,1.6,49.1,0.0,0.0,50,233744.0,179.3891020721412,1303.0
20190626,5.772,115926.0,118200.0,25.5,20.7,29.5,1.67,0.0,3.1,1.3,52.6,0.0,0.0,50,234592.0,180.17818740399383,1302.0
20190627,5.8,113849.0,115640.0,25.5,21.9,31.2,3.33,1.4,3.5,1.4,70.5,0.0,0.0,50,230200.0,176.66922486569456,1303.0
20190628,5.52,120814.0,122883.0,24.7,22.3,29.0,2.75,0.0,3.8,1.7,67.3,0.0,0.0,50,237389.0,182.04677914110428,1304.0
20190629,4.202,97927.0,99651.0,23.1,19.6,27.7,8.75,1.5,3.2,1.2,72.0,0.0,0.0,50,174810.0,135.722049689441,1288.0
20190630,5.112,74968.0,74284.0,23.9,20.9,28.5,0.17,0.0,4.5,2.3,73.5,0.0,0.0,50,135213.0,105.30607476635514,1284.0
20190701,6.796,112259.0,113524.0,23.9,20.6,28.9,0.0,0.0,5.2,2.3,64.4,0.0,0.0,50,226225.0,173.75192012288787,1302.0
20190702,6.758,113462.0,115167.0,24.4,20.8,30.1,0.0,0.0,4.3,2.3,63.5,0.0,0.0,50,230283.0,176.5973926380368,1304.0
20190703,6.71,113583.0,115886.0,24.1,21.2,27.4,0.0,0.0,3.8,1.7,64.6,0.0,0.0,50,232008.0,178.19354838709677,1302.0
20190704,6.594,113661.0,115124.0,25.4,20.0,32.8,0.0,0.0,4.5,1.9,59.6,0.0,0.0,50,233723.0,179.51075268817203,1302.0
20190705,5.834,118292.0,120332.0,27.6,20.2,35.0,0.83,0.0,4.3,1.5,42.1,0.0,0.0,50,238831.0,183.29316960859555,1303.0
20190706,4.916,96686.0,98423.0,29.7,24.6,36.1,0.0,0.0,3.9,1.7,40.9,0.0,0.0,50,175322.0,136.22533022533025,1287.0
20190707,5.204,74288.0,74217.0,26.7,22.7,32.5,0.0,0.0,3.3,2.2,43.3,0.0,0.0,50,134626.0,104.68584758942455,1286.0
20190708,6.652,111903.0,113390.0,25.1,21.2,31.0,0.0,0.0,3.3,2.0,46.6,0.0,0.0,50,227575.0,174.78878648233487,1302.0
20190709,6.834,113838.0,115796.0,25.0,19.7,30.0,0.0,0.0,3.1,1.8,46.4,0.0,0.0,50,232113.0,178.2741935483871,1302.0
20190710,3.514,114350.0,116544.0,22.7,19.3,27.3,10.83,8.5,3.3,2.0,64.1,0.0,0.0,50,234752.0,180.16270145817344,1303.0
20190711,4.404,114481.0,116358.0,21.9,19.5,25.9,10.92,2.9,2.8,1.3,76.9,0.0,0.0,50,230559.0,176.9447429009977,1303.0
20190712,6.5,121215.0,123321.0,23.6,20.0,28.7,0.0,0.0,4.4,2.0,65.5,0.0,0.0,50,238651.0,183.01457055214723,1304.0
20190713,5.35,99857.0,101503.0,24.9,22.1,29.7,0.33,0.0,3.9,1.7,67.3,0.0,0.0,50,176807.0,137.70015576323988,1284.0
20190714,5.004,75392.0,74474.0,25.9,21.2,31.6,0.0,0.0,3.8,1.6,64.6,0.0,0.0,50,134671.0,104.63947163947164,1287.0
20190715,4.35,107893.0,109280.0,23.8,22.1,27.4,6.83,7.7,3.0,1.1,80.0,0.0,0.0,50,217180.0,166.80491551459292,1302.0
20190716,5.854,111408.0,113095.0,24.7,21.4,28.8,2.0,6.3,3.4,1.3,79.0,0.0,0.0,50,227410.0,174.52801227935532,1303.0
20190717,5.916,113350.0,114664.0,25.6,22.3,29.2,0.42,0.7,2.9,1.2,73.9,0.0,0.0,50,233737.0,179.38372985418266,1303.0
20190718,5.98,113932.0,115875.0,26.9,23.3,32.1,0.0,0.0,3.2,1.2,65.0,0.0,0.0,50,232825.0,178.6838066001535,1303.0
20190719,5.758,118814.0,121029.0,28.6,22.8,35.0,0.25,0.0,4.6,1.5,61.3,0.0,0.0,50,238872.0,183.32463545663853,1303.0
20190720,3.774,94424.0,96222.0,28.0,25.1,31.9,7.33,1.1,3.6,2.1,66.9,0.0,0.0,50,174783.0,135.80652680652682,1287.0
20190721,3.09,70262.0,69684.0,25.1,24.2,27.0,12.33,6.2,4.4,2.2,87.1,0.0,0.0,50,128578.0,99.9052059052059,1287.0
20190722,6.072,110950.0,112159.0,26.7,24.2,31.0,1.25,0.1,3.6,2.2,74.6,0.0,0.0,50,225288.0,173.03225806451613,1302.0
20190723,5.868,109250.0,110909.0,28.1,24.4,32.9,0.0,0.0,3.6,1.7,70.8,0.0,0.0,50,226294.0,173.80491551459292,1302.0
20190724,4.574,108670.0,110189.0,26.5,25.2,27.2,11.75,1.0,3.4,1.6,82.3,0.0,0.0,50,225856.0,173.73538461538462,1300.0
20190725,2.776,107558.0,109605.0,26.3,25.6,27.4,12.38,9.7,3.4,1.2,90.1,0.0,0.0,50,221886.0,170.55034588777863,1301.0
20190726,1.73,103889.0,105234.0,25.1,23.7,25.9,19.0,60.0,4.5,1.7,95.3,0.0,0.0,50,211966.0,162.80030721966205,1302.0
20190727,3.576,93956.0,95701.0,28.4,24.9,33.4,3.5,0.6,3.9,1.3,76.6,0.0,0.0,50,172618.0,134.12432012432012,1287.0
20190728,1.758,62642.0,62330.0,26.1,25.0,28.2,15.42,25.6,4.8,2.2,88.3,0.0,0.0,50,117678.0,91.57821011673153,1285.0
20190729,5.074,109190.0,111579.0,27.5,25.6,30.0,0.75,0.5,5.0,2.6,74.5,0.0,0.0,50,216850.0,166.6794773251345,1301.0
20190730,5.2,107258.0,109687.0,28.1,26.3,30.8,3.08,1.2,5.9,3.4,75.3,0.0,0.0,50,217318.0,166.78280890253262,1303.0
20190731,1.722,100335.0,102801.0,25.8,24.0,27.5,14.92,62.3,5.3,2.2,91.1,0.0,0.0,50,206553.0,158.52110514198006,1303.0
20190801,3.95,105397.0,107784.0,26.3,23.5,30.1,8.75,26.9,4.6,1.7,86.4,0.0,0.0,50,210423.0,161.6152073732719,1302.0
20190802,4.658,109400.0,111676.0,28.4,24.7,33.1,0.0,0.0,3.0,1.2,74.6,0.0,0.0,50,210145.0,161.40168970814133,1302.0
20190803,3.774,88023.0,89192.0,29.4,25.6,36.0,1.08,3.0,4.5,1.3,69.0,0.0,0.0,50,155112.0,120.6158631415241,1286.0
20190804,2.848,69632.0,68498.0,28.3,25.0,34.4,1.67,8.6,3.3,1.2,75.9,0.0,0.0,50,118913.0,92.6113707165109,1284.0
20190805,4.566,99849.0,100605.0,30.5,25.6,35.9,0.0,0.0,3.2,1.1,65.5,0.0,0.0,50,206737.0,159.02846153846153,1300.0
20190806,4.742,102433.0,103736.0,31.6,27.9,36.8,0.0,0.0,2.8,1.5,51.4,0.0,0.0,50,212205.0,163.10914681014603,1301.0
20190807,3.424,103047.0,104863.0,26.9,23.9,30.3,10.42,8.0,2.8,1.2,78.1,0.0,0.0,50,212499.0,163.33512682551884,1301.0
20190808,4.676,106550.0,108805.0,28.9,25.9,32.7,0.25,0.0,3.6,1.6,71.4,0.0,0.0,50,217334.0,167.05149884704073,1301.0
20190809,4.674,111647.0,113763.0,29.8,26.0,34.6,0.0,0.0,4.1,1.3,69.0,0.0,0.0,50,221764.0,170.32565284178187,1302.0
20190810,3.876,90844.0,92703.0,31.5,26.6,36.5,0.0,0.0,3.4,1.5,57.9,0.0,0.0,50,171882.0,133.76031128404668,1285.0
20190811,3.008,71017.0,70192.0,30.4,26.3,35.7,4.08,6.7,4.1,2.5,53.6,0.0,0.0,50,128413.0,100.0101246105919,1284.0
20190812,1.796,99936.0,101353.0,26.6,24.8,28.5,17.92,56.2,2.3,1.3,91.8,0.0,0.0,50,208041.0,159.9085318985396,1301.0
20190813,4.454,108205.0,109933.0,29.2,25.1,35.3,0.25,6.4,4.7,1.5,76.9,0.0,0.0,50,224972.0,172.6569455103607,1303.0
20190814,4.642,109444.0,111439.0,30.4,25.9,35.7,0.0,0.0,3.1,1.5,63.9,0.0,0.0,50,229382.0,175.9064417177914,1304.0
20190815,2.248,74067.0,75552.0,25.9,23.9,28.6,9.75,16.2,2.7,1.3,82.0,0.0,0.0,50,134251.0,104.23214285714286,1288.0
20190816,4.804,109480.0,111349.0,25.9,23.0,29.5,1.5,0.1,5.0,2.2,74.5,0.0,0.0,50,221377.0,169.7676380368098,1304.0
20190817,4.908,94777.0,96222.0,25.9,23.4,28.8,0.25,0.0,4.6,2.5,69.5,0.0,0.0,50,169833.0,131.85791925465838,1288.0
20190818,4.704,73985.0,73173.0,25.6,22.6,30.7,0.0,0.0,3.2,1.7,66.5,0.0,0.0,50,131206.0,101.86801242236024,1288.0
20190819,5.65,110383.0,112093.0,26.3,21.2,31.3,0.0,0.0,2.7,1.1,60.6,0.0,0.0,50,227440.0,174.41717791411045,1304.0
20190820,5.852,111941.0,113973.0,28.2,23.2,32.8,0.0,0.0,3.2,1.5,56.3,0.0,0.0,50,232504.0,178.30061349693253,1304.0
20190821,3.852,113458.0,114895.0,27.0,24.4,30.4,4.92,1.3,3.2,1.2,67.3,0.0,0.0,50,236001.0,181.3996925441968,1301.0
20190822,5.854,112725.0,114532.0,26.9,23.0,31.4,0.0,0.0,4.4,1.7,66.5,0.0,0.0,50,232659.0,178.28275862068966,1305.0
20190823,5.952,120692.0,122695.0,26.2,22.7,30.5,0.0,0.0,4.4,2.1,58.4,0.0,0.0,50,237283.0,181.965490797546,1304.0
20190824,5.51,102689.0,104190.0,24.1,21.5,27.3,0.0,0.0,3.5,1.5,60.9,0.0,0.0,50,181611.0,141.22161741835149,1286.0
20190825,4.906,76281.0,75186.0,25.0,20.2,29.9,0.0,0.0,4.0,1.5,66.6,0.0,0.0,50,136702.0,106.30015552099532,1286.0
20190826,6.078,113469.0,115715.0,26.4,21.5,32.1,0.0,0.0,4.0,1.2,63.8,0.0,0.0,50,229262.0,176.08448540706604,1302.0
20190827,5.84,114541.0,116615.0,25.7,22.2,29.3,6.17,20.0,2.5,1.0,71.1,0.0,0.0,50,232056.0,178.23041474654377,1302.0
20190828,6.612,116628.0,118586.0,26.1,23.6,30.2,0.0,0.0,4.3,1.9,66.2,0.0,0.0,50,236484.0,181.63133640553,1302.0
20190829,4.75,111473.0,113047.0,23.4,20.1,26.4,3.33,36.9,7.5,2.2,77.1,0.0,0.0,50,224768.0,172.63287250384025,1302.0
20190830,5.428,123407.0,125689.0,22.6,19.5,27.0,2.0,0.2,5.0,2.4,66.3,0.0,0.0,50,238012.0,182.6646201074444,1303.0
20190831,6.188,104452.0,107046.0,23.5,18.5,28.9,0.0,0.0,4.7,1.9,65.0,0.0,0.0,50,186988.0,145.28982128982128,1287.0
20190901,5.768,77899.0,78422.0,23.7,19.2,27.8,0.0,0.0,2.9,1.4,64.0,0.0,0.0,50,141061.0,109.86059190031152,1284.0
20190902,6.862,117962.0,120474.0,24.4,19.4,29.7,0.0,0.0,3.5,1.6,56.6,0.0,0.0,50,243328.0,187.17538461538464,1300.0
20190903,6.06,121719.0,124533.0,24.1,22.0,28.0,2.33,0.0,3.8,2.3,67.6,0.0,0.0,50,250996.0,192.77726574500767,1302.0
20190904,2.038,111387.0,113615.0,22.8,21.2,25.5,11.58,22.7,4.5,2.5,89.0,0.0,0.0,50,244218.0,187.57142857142856,1302.0
20190905,2.484,113666.0,115586.0,23.0,21.5,27.6,9.17,36.4,5.0,2.0,91.4,0.0,0.0,50,241267.0,185.3049155145929,1302.0
20190906,1.396,125889.0,128913.0,25.3,21.6,29.1,7.08,2.4,3.4,2.1,79.8,0.0,0.0,50,255160.0,195.8250191864927,1303.0
20190907,0.0,72895.0,74109.0,25.7,22.6,29.5,17.92,2.8,11.8,6.0,72.9,0.0,0.0,50,144684.0,112.33229813664596,1288.0
20190908,2.658,82041.0,84442.0,24.7,22.9,27.3,0.58,0.0,4.8,1.9,76.9,0.0,0.0,50,149183.0,115.91530691530691,1287.0
20190909,4.792,124711.0,128454.0,25.1,22.4,28.0,2.17,0.0,3.6,1.7,74.3,0.0,0.0,50,256798.0,197.2334869431644,1302.0
20190910,1.486,117524.0,121140.0,23.8,22.1,26.5,19.0,63.2,4.0,2.4,93.4,0.0,0.0,50,248907.0,191.31975403535745,1301.0
20190911,5.258,127603.0,130750.0,24.3,20.4,28.7,6.67,7.6,4.7,3.1,71.4,0.0,0.0,50,258059.0,198.2019969278033,1302.0
20190912,2.412,61863.0,64823.0,21.0,18.7,22.9,10.5,3.9,4.8,2.6,72.3,0.0,0.0,50,106323.0,82.80607476635514,1284.0
20190913,3.314,47764.0,47346.0,23.3,18.3,29.3,0.83,0.1,3.5,1.7,60.4,0.0,0.0,50,82410.0,64.68602825745683,1274.0
20190914,3.228,62408.0,61425.0,22.4,20.8,24.1,3.0,0.3,2.9,1.2,80.0,0.0,0.0,50,103492.0,80.72698907956318,1282.0
20190915,5.032,67825.0,68400.0,24.2,19.5,30.0,0.0,0.0,4.1,1.7,70.4,0.0,0.0,50,123823.0,96.51052221356196,1283.0
20190916,6.644,109040.0,111140.0,24.5,20.7,30.5,0.0,0.0,4.5,2.1,53.0,0.0,0.0,50,231970.0,178.30130668716373,1301.0
20190917,7.03,114026.0,115670.0,23.5,18.0,29.0,0.0,0.0,4.4,2.1,41.6,0.0,0.0,50,242720.0,186.42089093702,1302.0
20190918,6.798,115766.0,117603.0,21.0,16.0,25.4,0.0,0.0,4.9,3.1,46.0,0.0,0.0,50,245897.0,188.8609831029186,1302.0
20190919,6.506,116590.0,118019.0,19.5,13.6,26.0,0.0,0.0,4.3,1.9,46.5,0.0,0.0,50,242950.0,186.59754224270355,1302.0
20190920,6.522,122781.0,123911.0,19.6,15.8,24.2,0.0,0.0,3.5,2.1,52.8,0.0,0.0,50,243038.0,186.6651305683564,1302.0
20190921,6.302,104376.0,107395.0,19.6,18.3,22.1,0.0,0.0,3.7,2.0,60.3,0.0,0.0,50,182724.0,146.64847512038523,1246.0
20190922,3.168,68309.0,68520.0,18.6,17.3,19.6,6.33,0.4,6.4,3.8,63.4,0.0,0.0,50,121082.0,97.64677419354838,1240.0
20190923,6.586,114404.0,116550.0,20.0,16.9,24.6,0.0,0.0,5.0,2.2,51.1,0.0,0.0,50,237600.0,182.62874711760185,1301.0
20190924,6.68,116032.0,117792.0,19.8,13.9,26.5,0.0,0.0,3.5,1.8,61.3,0.0,0.0,50,242516.0,186.2642089093702,1302.0
20190925,6.6,118075.0,119923.0,20.9,14.8,27.4,0.0,0.0,3.0,1.4,64.4,0.0,0.0,50,246516.0,189.19109746738297,1303.0
20190926,6.618,118372.0,120121.0,22.9,17.7,29.0,0.0,0.0,3.3,1.9,59.3,0.0,0.0,50,244511.0,187.6523407521105,1303.0
20190927,6.864,123548.0,124903.0,22.9,19.6,27.0,0.0,0.0,3.1,1.9,57.5,0.0,0.0,50,243573.0,187.21983089930825,1301.0
20190928,6.076,106789.0,107397.0,23.7,19.4,29.2,0.0,0.0,3.3,1.7,58.9,0.0,0.0,50,191956.0,149.14996114996114,1287.0
20190929,5.482,78551.0,79052.0,22.6,17.9,28.6,0.0,0.0,4.0,1.7,60.6,0.0,0.0,50,142680.0,111.03501945525292,1285.0
20190930,6.452,114928.0,117051.0,22.4,16.4,29.9,0.0,0.0,3.4,1.6,61.0,0.0,0.0,50,241334.0,185.3563748079877,1302.0
20191001,6.492,115633.0,117949.0,23.1,17.6,28.2,0.0,0.0,4.4,1.8,67.1,0.0,0.0,50,245166.0,188.2995391705069,1302.0
20191002,2.118,114425.0,115071.0,21.6,20.0,24.2,14.17,23.1,5.5,3.0,88.0,0.0,0.0,50,246356.0,189.0683039140445,1303.0
20191003,4.514,89129.0,92166.0,22.4,19.8,27.3,8.33,4.6,4.9,2.8,73.4,0.0,0.0,50,150825.0,117.28227060653188,1286.0
20191004,6.402,117987.0,119671.0,22.4,18.0,27.8,0.0,0.0,3.9,2.1,71.5,0.0,0.0,50,236651.0,181.7596006144393,1302.0
20191005,5.252,106603.0,106453.0,18.7,14.7,21.9,3.13,0.6,4.6,2.9,72.6,0.0,0.0,50,184529.0,143.26785714285714,1288.0
20191006,5.206,79056.0,79269.0,18.1,13.2,22.7,0.0,0.0,4.8,2.9,53.4,0.0,0.0,50,138131.0,107.66250974279032,1283.0
20191007,1.686,103909.0,105637.0,14.8,13.3,17.9,17.17,25.4,3.6,1.8,92.0,0.0,0.0,50,230753.0,177.22964669738863,1302.0
20191008,5.932,120439.0,122450.0,14.7,10.6,19.8,0.0,0.0,6.2,2.6,58.8,0.0,0.0,50,246552.0,189.3640552995392,1302.0
20191009,5.396,93820.0,95954.0,13.6,7.7,20.4,0.0,0.0,3.8,1.7,48.3,0.0,0.0,50,157368.0,122.27505827505829,1287.0
20191010,5.662,116479.0,118075.0,15.2,10.7,19.8,0.0,0.0,2.8,1.3,60.9,0.0,0.0,50,238431.0,182.9861857252494,1303.0
20191011,6.38,121078.0,122406.0,18.8,13.0,26.1,0.0,0.0,4.9,1.9,60.0,0.0,0.0,50,242324.0,186.11674347158217,1302.0
20191012,5.388,101667.0,102890.0,17.9,13.3,23.3,0.0,0.0,6.7,3.5,49.3,0.0,0.0,50,189536.0,147.4988326848249,1285.0
20191013,5.482,76268.0,76090.0,17.2,12.1,23.8,0.0,0.0,4.1,1.9,52.6,0.0,0.0,50,140067.0,109.08644859813084,1284.0
20191014,5.508,113425.0,116019.0,14.4,9.5,19.6,0.0,0.0,5.1,2.5,56.9,0.0,0.0,50,236534.0,182.089299461124,1299.0
20191015,5.986,116041.0,118305.0,14.5,8.8,20.4,0.0,0.0,4.3,1.6,55.6,0.0,0.0,50,239272.0,184.0553846153846,1300.0
20191016,6.128,115687.0,117390.0,14.6,9.0,20.8,0.0,0.0,3.6,1.6,58.3,0.0,0.0,50,242264.0,185.92785878741367,1303.0
20191017,6.124,116782.0,118603.0,15.4,11.2,21.6,0.0,0.0,3.5,1.7,56.0,0.0,0.0,50,238373.0,183.08218125960065,1302.0
20191018,6.128,120623.0,122640.0,17.0,12.0,22.7,0.0,0.0,4.3,2.4,58.3,0.0,0.0,50,239497.0,183.8042977743669,1303.0
20191019,5.582,107796.0,109300.0,17.0,12.1,23.1,0.0,0.0,3.7,1.8,63.8,0.0,0.0,50,187376.0,145.5912975912976,1287.0
20191020,5.062,79663.0,79610.0,16.5,12.0,22.9,0.0,0.0,3.0,1.3,70.3,0.0,0.0,50,140366.0,109.2342412451362,1285.0
20191021,6.042,114638.0,116841.0,17.1,10.9,24.6,0.0,0.0,2.4,1.0,61.0,0.0,0.0,50,234275.0,179.79662317728318,1303.0
20191022,6.622,115543.0,117563.0,18.1,13.3,24.4,0.0,0.0,3.3,1.6,56.1,0.0,0.0,50,237335.0,182.14504988488105,1303.0
20191023,6.594,116364.0,118094.0,17.0,14.3,20.7,0.0,0.0,4.4,2.4,57.3,0.0,0.0,50,238851.0,183.4493087557604,1302.0
20191024,6.692,116724.0,118163.0,18.3,15.3,23.8,0.0,0.0,5.1,2.7,47.6,0.0,0.0,50,237710.0,182.57296466973887,1302.0
20191025,6.33,126005.0,127711.0,16.7,13.1,22.0,1.08,0.0,5.6,2.4,58.0,0.0,0.0,50,243087.0,186.5594781273983,1303.0
20191026,4.756,110439.0,112340.0,10.0,6.6,14.9,0.0,0.0,5.2,2.5,60.0,0.0,0.0,50,191088.0,148.36024844720498,1288.0
20191027,4.236,82091.0,82404.0,11.0,4.7,17.4,0.0,0.0,4.2,1.6,59.0,0.0,0.0,50,140621.0,109.6032735775526,1283.0
20191028,5.038,116559.0,119066.0,12.9,7.4,17.7,2.87,1.7,4.7,2.5,65.9,0.0,0.0,50,237221.0,182.0575594781274,1303.0
20191029,5.442,116628.0,118937.0,12.5,8.2,17.6,0.92,0.1,5.2,2.3,61.0,0.0,0.0,50,237978.0,182.778801843318,1302.0
20191030,5.772,119014.0,121294.0,11.2,5.0,17.7,0.0,0.0,3.8,1.6,60.3,0.0,0.0,50,243599.0,187.09600614439324,1302.0
20191031,5.642,119068.0,120933.0,14.8,8.4,19.7,0.0,0.0,5.2,2.3,73.8,0.0,0.0,50,240647.0,184.82872503840247,1302.0
20191101,5.826,122748.0,124058.0,14.9,11.4,20.5,0.0,0.0,3.9,1.8,57.9,0.0,0.0,50,239565.0,183.8564850345357,1303.0
20191102,4.824,106166.0,107466.0,13.6,8.3,18.7,0.0,0.0,2.9,1.5,57.3,0.0,0.0,50,184270.0,143.17793317793317,1287.0
20191103,4.464,80167.0,80230.0,14.7,9.4,22.1,0.0,0.0,4.7,2.1,57.8,0.0,0.0,50,141598.0,110.19299610894942,1285.0
20191104,5.61,116030.0,118352.0,13.8,9.2,20.3,0.0,0.0,3.7,2.1,57.8,0.0,0.0,50,234949.0,180.5910837817064,1301.0
20191105,5.706,117600.0,119706.0,12.4,8.4,18.4,0.0,0.0,3.8,1.6,65.1,0.0,0.0,50,238898.0,183.34458940905603,1303.0
20191106,5.556,116973.0,119217.0,11.0,6.3,16.5,0.0,0.0,4.4,1.8,63.6,0.0,0.0,50,241531.0,185.36531082118188,1303.0
20191107,4.994,118378.0,120809.0,9.2,5.0,13.6,0.0,0.0,5.3,2.7,42.8,0.0,0.0,50,240186.0,184.47465437788017,1302.0
20191108,4.62,121545.0,124013.0,6.8,1.1,13.0,0.0,0.0,4.4,1.9,31.4,0.0,0.0,50,239568.0,184.0,1302.0
20191109,4.218,105315.0,106857.0,9.5,3.5,17.2,0.0,0.0,4.2,1.6,41.4,0.0,0.0,50,187948.0,146.149300155521,1286.0
20191110,2.932,79159.0,78959.0,10.0,6.2,15.3,3.08,11.8,3.8,2.1,59.6,0.0,0.0,50,138400.0,107.78816199376946,1284.0
20191111,4.284,112858.0,114956.0,11.2,7.9,15.1,4.08,1.1,4.8,2.4,71.6,0.0,0.0,50,233060.0,179.1391237509608,1301.0
20191112,5.112,116658.0,119353.0,9.3,4.8,14.5,0.0,0.0,2.7,1.4,63.6,0.0,0.0,50,238116.0,183.02536510376635,1301.0
20191113,3.096,110522.0,112496.0,7.2,3.0,11.3,5.83,7.5,6.0,2.8,72.3,0.0,0.0,50,239246.0,183.752688172043,1302.0
20191114,3.304,112504.0,114452.0,1.3,-2.5,5.0,0.0,0.0,5.8,2.9,30.6,0.0,0.0,50,234107.0,179.8056835637481,1302.0
20191115,1.216,114168.0,115525.0,5.6,1.4,7.6,12.33,18.8,3.5,2.0,87.4,0.0,0.0,50,232162.0,178.1749808135073,1303.0
20191116,3.23,103369.0,104942.0,6.8,3.8,12.7,0.0,0.0,3.0,1.6,81.3,0.0,5.33,50,181703.0,141.51323987538942,1284.0
20191117,0.756,66582.0,66346.0,8.3,5.6,10.5,13.58,21.1,6.4,3.1,79.4,0.0,0.0,50,124040.0,96.45412130637636,1286.0
20191118,2.976,112777.0,115198.0,4.6,0.4,12.7,6.25,14.7,7.0,3.9,59.8,0.0,0.0,50,233221.0,179.2628747117602,1301.0
20191119,3.16,112310.0,113720.0,0.2,-3.5,4.0,0.5,0.0,5.8,2.8,48.0,0.0,0.0,50,235881.0,181.16820276497697,1302.0
20191120,3.216,111790.0,114288.0,0.5,-4.6,6.3,0.0,0.0,4.6,1.8,35.5,0.0,0.0,50,240692.0,185.0053804765565,1301.0
20191121,3.528,113883.0,116115.0,4.2,-2.3,9.0,0.0,0.0,4.2,1.9,37.4,0.0,0.0,50,241181.0,185.096699923254,1303.0
20191122,3.984,117802.0,119679.0,9.7,3.0,17.3,0.0,0.0,4.8,2.1,34.1,0.0,0.0,50,243110.0,186.5771297006907,1303.0
20191123,3.744,98677.0,101156.0,12.1,7.7,17.7,0.0,0.0,3.6,1.8,52.0,0.0,0.0,50,188625.0,146.44798136645963,1288.0
20191124,1.898,69038.0,69685.0,9.8,4.6,15.6,7.58,3.8,6.0,2.2,74.6,0.0,0.0,50,134849.0,105.02258566978192,1284.0
20191125,3.436,109999.0,111976.0,1.9,-1.2,6.0,0.0,0.0,5.9,2.7,62.1,0.0,0.0,50,234442.0,180.20138355111453,1301.0
20191126,4.072,114933.0,117420.0,6.6,1.2,13.7,0.0,0.0,4.5,2.0,64.0,0.0,0.0,50,239391.0,184.0053804765565,1301.0
20191127,3.588,116743.0,119123.0,3.1,0.3,6.8,0.0,0.0,4.6,2.7,50.8,0.0,0.0,50,244058.0,187.5926210607225,1301.0
20191128,3.518,117674.0,119554.0,3.5,-0.6,10.4,0.0,0.0,4.3,2.0,52.4,0.0,0.0,50,239231.0,183.8823981552652,1301.0
20191129,3.25,122611.0,124279.0,1.5,-3.4,6.9,0.0,0.0,4.0,2.0,42.8,0.0,0.0,50,240054.0,184.23177283192632,1303.0
20191130,2.766,105246.0,106397.0,4.1,-1.4,9.3,0.0,0.0,3.4,1.7,42.6,0.0,0.0,50,183333.0,142.33928571428572,1288.0
20191201,0.702,67415.0,67449.0,4.6,2.3,6.2,22.0,3.3,4.1,1.6,79.4,0.0,0.0,50,127706.0,99.15062111801242,1288.0
20191202,2.604,111849.0,113767.0,-0.1,-3.2,2.8,0.0,0.0,6.2,3.1,48.0,0.0,0.0,50,232680.0,178.70967741935485,1302.0
